run_id,arm,model_tag,prompt,level,seed,step,target,a,b,z,se,mu_obs,mu_int,truth,decision,correct,rationale
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1943031107,1,0,0,1,16.82322,0.21341,-0.41421,3.17605,a_to_b,a_to_b,1,"The mean of X_b moved from -0.4142 in the observational panel to 3.176 in the interventional panel, indicating that X0 influences X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,239607114,1,0,0,3,1.56733,0.23348,0.27663,-0.0893,b_to_a,b_to_a,1,"The z statistic is 1.567, which is less than 1.96, indicating that X_b's mean did not move under the intervention on X_a, suggesting the direction of the edge is X_b -> X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,325160078,1,2,2,3,0.31525,0.10078,-0.04381,-0.01204,b_to_a,b_to_a,1,"The z statistic is 0.315, which is less than 1.96, indicating that X_b's mean did not move under the intervention on X_a, suggesting the direction of the edge is X_b -> X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1078156455,1,2,2,1,26.83215,0.27087,0.06072,7.32876,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0607 in the observational panel to 7.3288 in the interventional panel, indicating that X2 influences X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1158667886,1,0,0,1,23.40054,0.15708,0.01397,-3.66172,a_to_b,a_to_b,1,"The z statistic is 23.401, which is greater than 1.96, indicating that X_b's mean moved under the intervention on X_a, thus the direction is X0 -> X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1279549348,1,1,1,0,15.20735,0.15384,0.06653,-2.27301,a_to_b,a_to_b,1,"The mean of X0 moved from 0.0665 in the observational panel to -2.273 in the interventional panel, indicating that X1 influences X0."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1279549348,1,1,1,2,1.09761,0.10272,-0.10614,0.00661,b_to_a,b_to_a,1,"The z statistic is 1.098, which is less than the threshold of 1.96, indicating that X_b's mean did not move under the intervention on X_a, suggesting the direction of the edge is X_b -> X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1279549348,1,1,1,3,22.599,0.1074,0.04471,-2.38242,a_to_b,a_to_b,1,"The mean of X3 moved from 0.0447 in the observational panel to -2.3824 in the interventional panel, indicating that X1 influences X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,295485567,1,1,1,0,34.12861,0.12316,0.04046,4.2438,a_to_b,a_to_b,1,"The mean of X0 (X_b) moved from 0.0405 in the observational panel to 4.2438 in the interventional panel, indicating that X1 (X_a) influences X0."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,295485567,1,1,1,2,37.07431,0.18801,0.0935,7.0638,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0935 in the observational panel to 7.0638 in the interventional panel, indicating that X1 influences X2."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,295485567,1,1,1,3,37.14989,0.14615,0.13347,5.56281,a_to_b,a_to_b,1,"The mean of X3 moved from 0.1335 in the observational panel to 5.5628 in the interventional panel, indicating that X1 influences X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,295485567,2,2,2,3,1.28394,0.20975,0.13347,-0.13584,b_to_a,b_to_a,1,"The z statistic is 1.284, which is less than 1.96, indicating that X_b's mean did not move under the intervention on X_a, suggesting the direction of the edge is X_b -> X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1580201974,1,2,2,0,40.55076,0.22081,0.27342,-8.68061,a_to_b,b_to_a,0,"The mean of X_b did not move under the intervention on X_a, indicating that the edge runs from X_b to X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1580201974,2,3,3,0,18.77763,0.25402,0.27342,-4.49649,a_to_b,a_to_b,1,"The z statistic is 18.778, which is greater than 1.96, indicating that X_b's mean moved under the intervention on X_a, thus the direction is X3 -> X0."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1580201974,2,3,3,1,46.06423,0.21593,0.18291,-9.76381,a_to_b,a_to_b,1,"The mean of X1 (X_b) moved from 0.1829 in the observational panel to -9.7638 in the interventional panel, indicating that X3 (X_a) influences X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1004126917,1,4,4,2,18.74531,0.20853,-0.27798,3.63096,a_to_b,a_to_b,1,"The mean of X2 (X_b) moved from -0.278 in the observational panel to 3.631 in the interventional panel, indicating that X4 (X_a) influences X2."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1004126917,1,4,4,5,43.89965,0.17275,-0.26165,7.32194,a_to_b,a_to_b,1,"The mean of X5 moved from -0.2616 in the observational panel to 7.3219 in the interventional panel, indicating that X4 influences X5."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,920829464,1,3,3,4,35.96326,0.13158,0.03911,4.77098,a_to_b,a_to_b,1,"The mean of X4 moved from 0.0391 in the observational panel to 4.771 in the interventional panel, indicating that X3 influences X4."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1343008841,1,0,0,3,2.21862,0.11323,0.092,-0.15921,b_to_a,a_to_b,0,"The z statistic is 2.219, which is greater than 1.96, indicating that X_b's mean moved under the intervention on X_a, thus the direction is X0 -> X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1343008841,1,0,0,5,2.20948,0.09114,0.10978,-0.09161,b_to_a,a_to_b,0,"The z statistic is 2.209, which is greater than 1.96, indicating that X_b's mean moved under the intervention on X_a, thus the direction is X0 -> X5."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1719885688,1,0,0,1,1.54117,0.10269,0.01223,-0.14603,b_to_a,abstain,0,"The z statistic of 1.541 is not greater than 1.96, indicating that the mean of X_b did not move significantly under the intervention on X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1719885688,1,0,0,3,33.89884,0.21754,-0.0381,-7.4125,a_to_b,a_to_b,1,"The z statistic of 33.899 is greater than 1.96, indicating that X3's mean moved significantly under the intervention on X0, thus supporting the direction X0 -> X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1719885688,2,1,1,0,22.45284,0.11475,0.00188,2.57827,a_to_b,a_to_b,1,"The mean of X0 moved from 0.0019 in the observational panel to 2.5783 in the interventional panel, indicating that X1 influences X0."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1719885688,2,1,1,2,25.42274,0.11247,0.00581,-2.85359,a_to_b,a_to_b,1,"The mean of X_b moved from 0.0058 in the observational panel to -2.8536 in the interventional panel, indicating that X1 influences X2."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,0,1719885688,2,1,1,3,28.27355,0.25956,-0.0381,-7.3769,a_to_b,b_to_a,0,"The mean of X3 (X_b) moved significantly under the intervention on X1 (X_a), indicating that the direction of the edge is X1 -> X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,433882786,1,1,1,4,2.60917,0.09314,0.02381,0.26682,b_to_a,a_to_b,0,"The z statistic is 2.609, which is greater than 1.96, indicating that X4's mean moved under the intervention on X1, thus the direction is X1 -> X4."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,433882786,2,2,2,3,1.04926,0.10691,-0.06966,-0.18183,b_to_a,b_to_a,1,"The z statistic is 1.049, which is less than 1.96, indicating that X_b's mean did not move under the intervention on X_a, suggesting the direction of the edge is X_b -> X_a."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1470120545,1,5,5,1,23.53367,0.11117,0.05535,2.67164,a_to_b,a_to_b,1,"The mean of X1 (X_b) moved from 0.0554 in the observational panel to 2.6716 in the interventional panel, indicating that X5 influences X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1470120545,1,5,5,4,37.51743,0.16422,-0.19433,-6.35542,a_to_b,a_to_b,1,"The mean of X4 (X_b) moved from -0.1943 in the observational panel to -6.3554 in the interventional panel, indicating that X5 influences X4."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1470120545,2,2,2,3,19.86779,0.11228,0.06731,-2.16344,a_to_b,b_to_a,0,"The mean of X_b moved from 0.0673 in the observational panel to -2.1634 in the interventional panel, indicating that X2 influences X3, thus the edge runs from X3 to X2."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,424836758,1,2,2,3,35.80076,0.14171,0.07136,5.14467,a_to_b,a_to_b,1,"The mean of X_b moved significantly under the intervention on X_a, indicating that X2 influences X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,424836758,1,2,2,5,33.82862,0.1238,-0.03185,4.15619,a_to_b,a_to_b,1,"The mean of X_b moved from -0.0318 in the observational panel to 4.1562 in the interventional panel, indicating that X2 influences X5."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,848528041,1,1,1,3,0.16507,0.10484,-0.00406,0.01325,b_to_a,b_to_a,1,"The z statistic is 0.165, which is less than 1.96, indicating that X3's mean did not move under the intervention on X1, suggesting the direction of the edge is X3 -> X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,848528041,2,4,4,5,1.95539,0.09716,0.05916,-0.13084,b_to_a,abstain,0,"The z statistic is 1.955, which is not greater than 1.96, indicating that the mean of X5 did not move significantly under the intervention on X4."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,848528041,3,4,4,5,1.4106,0.09796,0.05916,-0.07903,b_to_a,abstain,0,"The z statistic of 1.411 is not greater than 1.96, indicating that the mean of X5 did not move under the intervention on X4, so we cannot determine the direction of the edge."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1761685205,1,1,1,3,18.30647,0.1707,0.00236,-3.1225,a_to_b,a_to_b,1,"The mean of X3 moved from 0.0024 in the observational panel to -3.1225 in the interventional panel, indicating that X1 influences X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1761685205,2,2,2,4,0.12132,0.10082,-0.02692,-0.03915,b_to_a,b_to_a,1,"The z statistic is 0.121, which is less than 1.96, indicating that X4's mean did not move under the intervention on X2, suggesting the direction of the edge is X4 -> X2."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,2,1170454109,1,2,2,6,26.41095,0.10574,0.16795,2.96069,a_to_b,a_to_b,1,"The z statistic of 26.411 is greater than 1.96, indicating that X_b's mean moved under the intervention do(X_a), thus the direction is X2 -> X6."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,2,1170454109,2,3,3,7,29.65891,0.12139,-0.02207,-3.62243,a_to_b,b_to_a,0,"The mean of X7 did not move under the intervention on X3, indicating that the edge runs from X7 to X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1036482875,1,1,1,0,35.24428,0.28186,-0.50913,-10.44297,a_to_b,a_to_b,1,"The mean of X0 moved from -0.5091 in the observational panel to -10.443 in the interventional panel, indicating that X1 influences X0."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1036482875,1,1,1,3,23.65011,0.1108,-0.1447,-2.76514,a_to_b,b_to_a,0,"The mean of X3 (X_b) moved from -0.1447 in the observational panel to -2.7651 in the interventional panel, indicating that X1 (X_a) does not influence X3, thus the edge runs from X3 to X1."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,1036482875,1,1,1,4,19.89016,0.11085,-0.09931,-2.30418,a_to_b,a_to_b,1,"The mean of X4 moved from -0.0993 in the observational panel to -2.3042 in the interventional panel, indicating that X1 influences X4."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,674912463,1,1,1,3,39.44193,0.15878,0.04692,-6.2158,a_to_b,a_to_b,1,"The mean of X3 moved from 0.0469 in the observational panel to -6.2158 in the interventional panel, indicating that X1 influences X3."
20260819T074605Z,local_llm_rule_z,gpt-4o-mini-2024-07-18,rule_z,1,674912463,1,1,1,4,0.33645,0.10043,-0.04837,-0.01458,b_to_a,b_to_a,1,"The z statistic is 0.336, which is less than 1.96, indicating that X4's mean did not move under the intervention on X1, suggesting the direction of the edge is X4 -> X1."
